#time     probe_coordinates
189       [32.950943, 36.895004, 40.592476]                           
190       [32.635555, 37.010452, 40.33794]                            
191       [32.829365, 37.125168, 40.226334]                           
192       [32.712563, 36.855415, 40.555325]                           
193       [32.835, 36.897255, 40.48378]                               
194       [32.723755, 36.912037, 40.552597]                           
195       [32.891342, 36.904114, 40.465446]                           
196       [32.875072, 36.84031, 40.481705]                            
197       [32.70721, 36.94177, 40.722816]                             
198       [32.91342, 37.055725, 40.66354]                             
199       [32.911034, 36.895363, 40.73488]                            
200       [32.775234, 36.554794, 40.784927]                           
201       [32.96044, 37.007378, 40.445972]                            
202       [32.47647, 36.984707, 40.51352]                             
203       [32.845207, 37.0787, 40.5169]                               
204       [32.74644, 37.063457, 40.737297]                            
205       [32.84646, 36.77471, 40.653984]                             
206       [32.743908, 36.94391, 40.580154]                            
207       [32.807182, 36.987362, 40.34414]                            
208       [32.599377, 36.7172, 40.928986]                             
209       [32.98822, 36.99364, 40.582497]                             
210       [32.678772, 37.22281, 40.713753]                            
211       [32.908585, 36.790344, 40.25499]                            
212       [32.799507, 36.92771, 40.358284]                            
213       [32.89743, 37.211582, 40.382393]                            
214       [33.111435, 37.076534, 40.67094]                            
215       [32.874542, 36.950794, 40.444588]                           
216       [32.77166, 37.218544, 40.714203]                            
217       [32.633675, 36.87229, 40.827503]                            
218       [32.783688, 37.147087, 40.410675]                           
219       [32.70893, 37.11587, 40.431328]                             
220       [32.59006, 36.916603, 40.60975]                             
221       [32.598457, 36.937683, 40.86805]                            
222       [32.8609, 36.994507, 40.602753]                             
223       [32.642075, 37.05506, 40.654686]                            
224       [32.6453, 37.15645, 40.731018]                              
225       [33.116966, 36.94403, 40.504486]                            
226       [32.869415, 37.199417, 40.579357]                           
227       [32.825653, 37.147682, 40.521584]                           
228       [32.903923, 37.09346, 40.664307]                            
229       [33.087364, 37.23455, 40.095474]                            
230       [32.684216, 37.22431, 40.718983]                            
231       [32.758232, 36.982246, 40.766716]                           
232       [32.783585, 37.08902, 40.401886]                            
233       [32.694916, 36.8479, 40.698837]                             
234       [32.775177, 36.909927, 40.5792]                             
235       [32.79747, 36.78382, 40.846985]                             
236       [32.878113, 36.770473, 40.831642]                           
237       [32.780304, 36.756813, 40.86622]                            
238       [32.88734, 37.17295, 40.48944]                              
239       [32.8239, 37.028862, 40.341133]                             
240       [32.974876, 36.9819, 40.449615]                             
241       [32.828003, 37.079754, 40.30163]                            
242       [32.92269, 36.736183, 40.711227]                            
243       [32.782074, 36.91668, 40.81978]                             
244       [32.710754, 37.019394, 40.799385]                           
245       [32.928272, 36.671806, 40.551476]                           
246       [33.206215, 36.936584, 40.270905]                           
247       [32.796333, 36.971012, 40.90354]                            
248       [32.86259, 36.896606, 40.550114]                            
249       [32.976734, 36.75338, 40.473724]                            
250       [32.801765, 36.952232, 40.240906]                           
251       [32.716267, 37.040527, 40.61294]                            
252       [32.978065, 36.879597, 40.63269]                            
253       [32.49592, 36.908558, 41.068657]                            
254       [32.811916, 36.801353, 40.538734]                           
255       [33.15953, 36.7305, 40.66194]                               
256       [32.914093, 36.97123, 40.353973]                            
257       [32.959213, 36.40119, 40.852573]                            
258       [33.031784, 37.065918, 40.76824]                            
259       [32.863052, 36.838123, 40.35856]                            
260       [32.844894, 36.80558, 40.539764]                            
261       [32.787117, 36.797367, 40.932373]                           
262       [32.88485, 36.806347, 40.475456]                            
263       [32.741226, 36.8323, 40.758842]                             
264       [32.61594, 36.59526, 40.599937]                             
265       [33.12391, 36.764015, 40.305878]                            
266       [32.729424, 36.789677, 40.581894]                           
267       [32.809387, 36.81897, 40.4348]                              
268       [33.183655, 36.738453, 40.68531]                            
269       [32.703503, 37.017513, 40.47804]                            
270       [32.477253, 36.71251, 40.71756]                             
271       [32.754616, 36.90248, 40.589066]                            
