@    title "Electric Field"
@    xaxis  label "Time (ps)"
@    yaxis  label "MV/cm"
#time             Magnitude      Efield_X       Efield_Y       Efield_Z
@type xy
8585              34.899723     -30.413481     -17.086729      -1.026945
8586              38.558407     -31.694166     -21.956366      -0.385589
8587              28.335033     -28.282812      -1.566955      -0.708038
8588              38.884300     -38.429466      -4.884008      -3.363268
8589              26.886707     -24.882040      -7.334915       7.069528
8590              37.629589     -35.970303     -10.183649       4.291442
8591              34.819351     -33.273048      -7.888910      -6.561764
8592              33.456318     -27.525974      -0.215477     -19.015770
8593              32.268787     -31.659151      -5.157240      -3.517901
8594              27.958658     -25.721302      -9.695498      -5.108665
8595              39.496010     -38.258926      -7.851659       5.877138
8596              37.110088     -33.224743     -14.945297      -7.064928
8597              33.781605     -31.961731     -10.669621       2.409101
8598              34.925121     -31.936378      -9.788963      10.198436
8599              38.426083     -36.165569       0.211189     -12.983492
8600              33.990017     -32.431278      -6.374765      -7.930680
8601              38.703323     -37.342934      -6.410837      -7.896429
8602              42.427376     -37.854141     -15.494810      11.271962
8603              34.550564     -32.533272     -11.048285       3.641857
8604              35.943016     -31.878366     -13.729693      -9.336253
8605              40.662762     -39.052158      -9.900393      -5.511003
8606              34.868061     -31.342684     -14.197983      -5.642270
8607              38.912510     -38.011639      -4.925934      -6.710742
8608              35.528069     -33.990471      -9.462534       4.165577
8609              35.364368     -34.813656      -6.041930      -1.463899
8610              36.275204     -36.089478      -2.748666       2.425856
8611              30.111464     -29.074190      -7.665439       1.622580
8612              39.054787     -34.410458      -7.787855      16.749508
8613              37.273140     -35.465111      -9.780193      -5.988376
8614              34.877346     -32.512062     -12.487549      -1.859070
8615              39.212543     -38.501183      -0.875746      -7.383460
8616              45.996616     -45.177509      -0.911386       8.593657
8617              45.944855     -43.880390     -13.064082       3.843281
8618              40.350471     -40.222027       1.819381      -2.653106
8619              31.997292     -30.162466      -2.211804      10.447980
8620              42.162663     -39.552490      11.813309      -8.586983
8621              37.489594     -37.095722      -3.572734       4.075855
8622              41.186951     -40.968510      -4.230889       0.213557
8623              44.680820     -44.034710      -5.272356      -5.433439
8624              34.697514     -31.776817     -13.360289       3.956518
8625              33.972942     -30.376497     -12.333908      -8.905283
8626              31.357294     -29.840612      -5.954101      -7.574066
8627              40.484364     -38.102329      -8.815101      10.463751
8628              34.316856     -34.313877      -0.368036       0.262801
8629              32.200035     -31.813580       2.327973      -4.395335
8630              31.258490     -25.850197      -9.644619     -14.691554
8631              37.081676     -34.018890     -13.067588       6.855947
8632              38.221626     -37.019756      -6.587194       6.858512
8633              33.523972     -32.846203       0.546871      -6.684650
8634              31.681177     -29.015081      -9.210101      -8.774738
8635              42.034119     -41.916698      -3.101321       0.489155
8636              33.551056     -33.239342      -3.084861      -3.362029
8637              36.706928     -34.659126     -11.273102       4.365865
8638              38.243275     -37.526398       6.039125      -4.224502
8639              43.075451     -42.887066      -0.861742      -3.930844
8640              41.957085     -40.304611      -8.172038      -8.315824
8641              34.242245     -31.690809     -12.921578       1.121056
8642              36.345818     -35.369949      -3.999756       7.347599
8643              36.034542     -34.605724       1.088063       9.987399
8644              35.314224     -29.827646     -18.299488       4.747074
8645              38.986130     -37.061211     -10.266717       6.401526
8646              35.903091     -29.679012     -18.768160       7.479591
8647              35.306755     -30.991217     -15.966131       5.585172
8648              40.733047     -34.149330     -21.867437       3.849628
8649              34.828793     -26.761826     -22.165819       2.350757
8650              46.779720     -45.332222     -10.849559      -3.952093
8651              38.486847     -38.064827      -2.530476      -5.089500
8652              24.538803     -23.398859      -1.694875      -7.195395
8653              34.231251     -32.136402     -11.272900       3.457160
8654              39.881073     -39.275345       0.736871       6.885073
8655              43.568436     -42.127411     -11.107615       0.332881
